Id,Label,indegree,outdegree,Degree,eigencentrality,clustering,modularity_class,stat_inf_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum
12652,12652,2,1,3,0.057699,0.5,12713,24,0.5,1,1.5,0,0,0,0,0,3574
12653,12653,2,1,3,0.042033,0.5,12714,24,0.7,1,1.7,0,0,0,0,0,3610
12654,12654,2,1,3,0.057699,0.5,12715,24,0.5,1,1.5,0,0,0,0,0,3573
12655,12655,2,1,3,0.057699,0.5,12716,24,0.5,1,1.5,0,0,0,0,0,3572
12656,12656,2,1,3,0.057699,0.5,12717,24,0.8531,1,1.8531,0,0,0,0,0,3571
12657,12657,2,1,3,0.057699,0.5,12718,24,0.3,1,1.3,0,0,0,0,0,3570
12658,12658,2,1,3,0.057699,0.5,12719,24,0.8,1,1.8,0,0,0,0,0,3569
12659,12659,2,1,3,0.057699,0.5,12720,24,0,1,1,0,0,0,0,0,3568
12661,12661,2,1,3,0.03211,0.5,12721,24,0.7407,1,1.7407,0,0,0,0,0,3565
12662,12662,2,1,3,0.03211,0.5,12722,24,0.805,1,1.805,0,0,0,0,0,3564
12663,12663,2,1,3,0.03211,0.5,12723,24,0.121,1,1.121,0,0,0,0,0,3563
12664,12664,2,6,8,0.057699,0.142857,12724,24,0,-4,-4,1,1,1,570,0,3562
12665,12665,2,1,3,0.03211,0.5,12725,24,0,1,1,0,0,0,0,0,3561
12666,12666,2,1,3,0.03211,0.5,12726,24,0,1,1,0,0,0,0,0,3560
12667,12667,2,1,3,0.03211,0.5,12727,24,0,1,1,0,0,0,0,0,3559
12668,12668,2,1,3,0.03211,0.5,12728,24,0,1,1,0,0,0,0,0,3558
12669,12669,2,1,3,0.03211,0.5,12729,24,0,1,1,0,0,0,0,0,3557
12670,12670,2,1,3,0.060974,0.5,12730,24,0,1,1,0,0,0,0,0,4030
12671,12671,3,1,4,0.081915,0.333333,12731,24,0,1,1,0,0,0,0,0,4025
12676,12676,2,32,34,0.034225,0.03125,12732,24,0,-18.837,-18.837,2,0.77193,0.852273,4495,0,4026
12673,12673,2,1,3,0.034225,0.5,12733,24,0,1,1,0,0,0,0,0,4028
12674,12674,3,1,4,0.053378,0.333333,12734,24,0,1,1,0,0,0,0,0,4003
12698,12698,2,4,6,0.026332,0.2,12735,24,0,-1.128,-1.128,1,1,1,217,0,4004
12675,12675,2,1,3,0.034225,0.5,12736,24,0,1,1,0,0,0,0,0,4027
12677,12677,2,4,6,0.026332,0.2,12737,24,0,-0.1167,-0.1167,1,1,1,324,0,4024
12678,12678,2,1,3,0.024544,0.5,12738,24,0.75,1,1.75,0,0,0,0,0,4023
12679,12679,2,1,3,0.024544,0.5,12739,24,0.8333,1,1.8333,0,0,0,0,0,4022
12680,12680,2,1,3,0.024544,0.5,12740,24,0.3,1,1.3,0,0,0,0,0,4021
12681,12681,2,2,4,0.026332,0.333333,12741,24,0,0.79,0.79,1,1,1,108,0,4020
12682,12682,2,1,3,0.024544,0.5,12742,24,0.79,1,1.79,0,0,0,0,0,4019
12683,12683,2,2,4,0.026332,0.333333,12743,24,0,0,0,1,1,1,108,0,4018
12684,12684,2,1,3,0.024544,0.5,12744,24,0,1,1,0,0,0,0,0,4017
12685,12685,2,2,4,0.026332,0.333333,12745,24,0,0,0,1,1,1,108,0,4016
12686,12686,2,1,3,0.024544,0.5,12746,24,0,1,1,0,0,0,0,0,4015
12687,12687,2,1,3,0.026332,0.5,12747,24,0,1,1,0,0,0,0,0,4014
12688,12688,2,1,3,0.026332,0.5,12748,24,0,1,1,0,0,0,0,0,4013
12689,12689,2,5,7,0.026332,0.166667,12749,24,0,-2.9925,-2.9925,1,1,1,432,0,4012
12690,12690,2,1,3,0.024544,0.5,12750,24,0.005,1,1.005,0,0,0,0,0,4011
12691,12691,2,1,3,0.024544,0.5,12751,24,0,1,1,0,0,0,0,0,4010
12692,12692,2,1,3,0.024544,0.5,12752,24,0.0001,1,1.0001,0,0,0,0,0,4009
12693,12693,2,1,3,0.024544,0.5,12753,24,0.0024,1,1.0024,0,0,0,0,0,4008
12694,12694,2,1,3,0.026332,0.5,12754,24,0,1,1,0,0,0,0,0,4007
12695,12695,3,1,4,0.045485,0.5,12755,24,0,1,1,0,0,0,0,0,3998
12702,12702,2,2,4,0.026332,0.5,12756,24,0.749,0.251,1,1,1,1,0,0,3999
12696,12696,2,1,3,0.026332,0.5,12757,24,0,1,1,0,0,0,0,0,4006
12697,12697,2,1,3,0.026332,0.5,12758,24,0,1,1,0,0,0,0,0,4005
12699,12699,2,1,3,0.024544,0.5,12759,24,0,1,1,0,0,0,0,0,4002
12700,12700,2,1,3,0.024544,0.5,12760,24,0,1,1,0,0,0,0,0,4001
12701,12701,2,1,3,0.026332,0.5,12761,24,0.7596,1,1.7596,0,0,0,0,0,4000
12703,12703,2,1,3,0.026332,0.5,12762,24,0.667,1,1.667,0,0,0,0,0,3997
12704,12704,2,1,3,0.026332,0.5,12763,24,0.51,1,1.51,0,0,0,0,0,3996
12705,12705,2,1,3,0.026332,0.5,12764,24,0.1,1,1.1,0,0,0,0,0,3995
12706,12706,2,1,3,0.026332,0.5,12765,24,0.745,1,1.745,0,0,0,0,0,3994
12707,12707,2,1,3,0.026332,0.5,12766,24,0,1,1,0,0,0,0,0,3993
12708,12708,2,1,3,0.026332,0.5,12767,24,0.6,1,1.6,0,0,0,0,0,3992
12709,12709,2,1,3,0.026332,0.5,12768,24,0.6667,1,1.6667,0,0,0,0,0,3991
12710,12710,2,1,3,0.026332,0.5,12769,24,0,1,1,0,0,0,0,0,3990
12711,12711,2,1,3,0.026332,0.5,12770,24,0.51,1,1.51,0,0,0,0,0,3989
12712,12712,2,1,3,0.026332,0.5,12771,24,0.7,1,1.7,0,0,0,0,0,3988
12713,12713,2,1,3,0.026332,0.5,12772,24,0.81,1,1.81,0,0,0,0,0,3987
12714,12714,2,1,3,0.026332,0.5,12773,24,0.75,1,1.75,0,0,0,0,0,3986
12715,12715,2,1,3,0.026332,0.5,12774,24,0.6667,1,1.6667,0,0,0,0,0,3985
12716,12716,2,1,3,0.026332,0.5,12775,24,0,1,1,0,0,0,0,0,3984
12717,12717,2,1,3,0.026332,0.5,12776,24,0.8,1,1.8,0,0,0,0,0,3983
12718,12718,2,1,3,0.026332,0.5,12777,24,0.875,1,1.875,0,0,0,0,0,3982
12720,12720,4,1,5,0.1298,0.5,12778,24,0,1,1,0,0,0,0,0,3975
12721,12721,2,1,3,0.045383,0.5,12779,24,0.01,1,1.01,0,0,0,0,0,3977
12722,12722,3,1,4,0.064536,0.333333,12780,24,0,1,1,0,0,0,0,0,3946
12747,12747,2,3,5,0.026332,0.25,12781,24,0,0,0,1,1,1,55,0,3947
12723,12723,2,1,3,0.045383,0.5,12782,24,0.5,1,1.5,0,0,0,0,0,3976
12725,12725,2,1,3,0.034225,0.5,12783,24,0.0105,1,1.0105,0,0,0,0,0,3974
12726,12726,2,1,3,0.034225,0.5,12784,24,0,1,1,0,0,0,0,0,3973
12727,12727,2,1,3,0.034225,0.5,12785,24,0.0001,1,1.0001,0,0,0,0,0,3972
12728,12728,2,1,3,0.034225,0.5,12786,24,0,1,1,0,0,0,0,0,3971
12730,12730,2,1,3,0.034225,0.5,12787,24,0,1,1,0,0,0,0,0,3969
12732,12732,2,1,3,0.026332,0.5,12788,24,0.0111,1,1.0111,0,0,0,0,0,3958
12734,12734,2,1,3,0.024544,0.5,12789,24,0.9949,1,1.9949,0,0,0,0,0,3955
12735,12735,2,9,11,0.026332,0.1,12790,24,0,-5.4,-5.4,1,1,1,742.5,0,3954
12736,12736,2,1,3,0.024544,0.5,12791,24,0.1,1,1.1,0,0,0,0,0,3953
12737,12737,2,1,3,0.024544,0.5,12792,24,0,1,1,0,0,0,0,0,3952
12738,12738,2,1,3,0.024544,0.5,12793,24,0.5,1,1.5,0,0,0,0,0,3951
12739,12739,3,1,4,0.043697,0.333333,12794,24,0,1,1,0,0,0,0,0,3945
12740,12740,3,1,4,0.043697,0.333333,12795,2,0,1,1,0,0,0,0,0,3935
12755,12755,2,6,8,0.026332,0.142857,12796,2,0,-3.4,-3.4,1,1,1,481.5,0,3936
12741,12741,2,1,3,0.024544,0.5,12797,24,0,1,1,0,0,0,0,0,3950
12742,12742,2,1,3,0.024544,0.5,12798,24,0,1,1,0,0,0,0,0,3949
12743,12743,2,1,3,0.024544,0.5,12799,24,0,1,1,0,0,0,0,0,3948
12744,12744,3,2,5,0.055166,0.333333,12800,24,0,0.5,0.5,1,1,1,106,0,3940
12745,12745,3,1,4,0.054855,0.333333,12801,24,0,1,1,0,0,0,0,0,3648
12936,12936,2,2,4,0.026332,0.333333,12802,24,0,0.5,0.5,1,1,1,1,0,3649
12748,12748,2,2,4,0.026332,0.333333,12803,24,0.6667,0.75,1.4167,1,1,1,106,0,3944
12749,12749,2,1,3,0.024544,0.5,12804,24,0.75,1,1.75,0,0,0,0,0,3943
12750,12750,2,1,3,0.026332,0.5,12805,24,0.6,1,1.6,0,0,0,0,0,3942
12751,12751,2,1,3,0.026332,0.5,12806,24,0,1,1,0,0,0,0,0,3941
12753,12753,2,1,3,0.026332,0.5,12807,2,0,1,1,0,0,0,0,0,3938
12756,12756,2,1,3,0.024544,0.5,12808,2,0.1,1,1.1,0,0,0,0,0,3934
12757,12757,2,1,3,0.024544,0.5,12809,2,0,1,1,0,0,0,0,0,3933
12758,12758,2,1,3,0.024544,0.5,12810,2,0,1,1,0,0,0,0,0,3932
12759,12759,2,1,3,0.024544,0.5,12811,2,0,1,1,0,0,0,0,0,3931
12760,12760,2,3,5,0.026332,0.25,12812,2,0,-0.21,-0.21,1,1,1,214,0,3930
12761,12761,2,1,3,0.024544,0.5,12813,2,0.3,1,1.3,0,0,0,0,0,3929
12762,12762,2,1,3,0.024544,0.5,12814,2,0.49,1,1.49,0,0,0,0,0,3928
12763,12763,2,2,4,0.026332,0.333333,12815,2,0,0,0,1,1,1,107,0,3927
12764,12764,2,1,3,0.024544,0.5,12816,2,0,1,1,0,0,0,0,0,3926
12765,12765,2,1,3,0.026332,0.5,12817,2,0,1,1,0,0,0,0,0,3925
12766,12766,2,1,3,0.026332,0.5,12818,2,0.49,1,1.49,0,0,0,0,0,3924
12768,12768,2,2,4,0.039123,0.333333,12819,24,0,0,0,1,1,1,108,0,3818
12769,12769,2,1,3,0.028184,0.5,12820,24,0,1,1,0,0,0,0,0,3817
12770,12770,2,1,3,0.039123,0.5,12821,24,0,1,1,0,0,0,0,0,3816
12771,12771,2,1,3,0.039123,0.5,12822,24,0,1,1,0,0,0,0,0,3815
12772,12772,2,1,3,0.039123,0.5,12823,24,0,1,1,0,0,0,0,0,3814
12773,12773,2,7,9,0.039123,0.125,12824,24,0,-4.59,-4.59,1,1,1,648,0,3813
12774,12774,2,1,3,0.028184,0.5,12825,24,0,1,1,0,0,0,0,0,3812
12775,12775,2,1,3,0.028184,0.5,12826,24,0,1,1,0,0,0,0,0,3811
12776,12776,2,1,3,0.028184,0.5,12827,24,0,1,1,0,0,0,0,0,3810
12777,12777,2,1,3,0.028184,0.5,12828,24,0,1,1,0,0,0,0,0,3809
12778,12778,2,1,3,0.028184,0.5,12829,24,0.41,1,1.41,0,0,0,0,0,3808
12779,12779,2,1,3,0.028184,0.5,12830,24,0,1,1,0,0,0,0,0,3807
12780,12780,2,2,4,0.039123,0.333333,12831,24,0,0,0,1,1,1,108,0,3806
12781,12781,2,1,3,0.028184,0.5,12832,24,0,1,1,0,0,0,0,0,3805
12782,12782,2,7,9,0.039123,0.125,12833,24,0.2856,-4.8,-4.5144,1,1,1,648,0,3804
12783,12783,2,1,3,0.028184,0.5,12834,24,0,1,1,0,0,0,0,0,3803
12784,12784,2,1,3,0.028184,0.5,12835,24,0,1,1,0,0,0,0,0,3802
12785,12785,2,1,3,0.028184,0.5,12836,24,0,1,1,0,0,0,0,0,3801
12786,12786,2,1,3,0.028184,0.5,12837,24,0,1,1,0,0,0,0,0,3800
12787,12787,2,1,3,0.028184,0.5,12838,24,0.2,1,1.2,0,0,0,0,0,3799
12788,12788,2,1,3,0.028184,0.5,12839,24,0,1,1,0,0,0,0,0,3798
12789,12789,2,1,3,0.039123,0.5,12840,24,0.3,1,1.3,0,0,0,0,0,3797
12790,12790,2,1,3,0.039123,0.5,12841,24,0,1,1,0,0,0,0,0,3796
12791,12791,2,2,4,0.039123,0.333333,12842,24,0,0,0,2,0.52,0.538462,1188,0,3795
12792,12792,2,13,15,0.028184,0.071429,12843,24,0,-8.30723,-8.30723,1,1,1,1092,0,3794
12793,12793,2,1,3,0.039123,0.5,12844,24,0,1,1,0,0,0,0,0,3783
12794,12794,2,42,44,0.039123,0.023256,12845,24,0,-26.3181,-26.3181,1,1,1,4428,0,3782
12795,12795,2,1,3,0.028184,0.5,12846,24,0,1,1,0,0,0,0,0,3781
12796,12796,2,1,3,0.028184,0.5,12847,24,0.754,1,1.754,0,0,0,0,0,3780
12797,12797,2,1,3,0.028184,0.5,12848,24,0.5,1,1.5,0,0,0,0,0,3779
12798,12798,2,1,3,0.028184,0.5,12849,24,0.5,1,1.5,0,0,0,0,0,3778
12799,12799,2,1,3,0.028184,0.5,12850,24,0.76,1,1.76,0,0,0,0,0,3777
12800,12800,2,1,3,0.028184,0.5,12851,24,0,1,1,0,0,0,0,0,3776
12801,12801,2,1,3,0.028184,0.5,12852,24,0.5,1,1.5,0,0,0,0,0,3775
12802,12802,2,1,3,0.028184,0.5,12853,24,0.51,1,1.51,0,0,0,0,0,3774
12803,12803,2,1,3,0.028184,0.5,12854,24,0,1,1,0,0,0,0,0,3773
12804,12804,2,1,3,0.028184,0.5,12855,24,0,1,1,0,0,0,0,0,3772
12805,12805,2,1,3,0.028184,0.5,12856,24,0.5,1,1.5,0,0,0,0,0,3771
12806,12806,2,1,3,0.028184,0.5,12857,24,0.754,1,1.754,0,0,0,0,0,3770
12807,12807,2,1,3,0.028184,0.5,12858,24,0.784,1,1.784,0,0,0,0,0,3769
12808,12808,2,1,3,0.028184,0.5,12859,24,0.7532,1,1.7532,0,0,0,0,0,3768
12809,12809,2,1,3,0.028184,0.5,12860,24,0,1,1,0,0,0,0,0,3767
12810,12810,2,1,3,0.028184,0.5,12861,24,0,1,1,0,0,0,0,0,3766
12811,12811,2,1,3,0.028184,0.5,12862,24,0.5,1,1.5,0,0,0,0,0,3765
12812,12812,2,1,3,0.028184,0.5,12863,24,0.61,1,1.61,0,0,0,0,0,3764
12813,12813,2,1,3,0.028184,0.5,12864,24,0.6667,1,1.6667,0,0,0,0,0,3763
12814,12814,2,1,3,0.028184,0.5,12865,24,0,1,1,0,0,0,0,0,3762
12815,12815,2,1,3,0.028184,0.5,12866,24,0,1,1,0,0,0,0,0,3761
12816,12816,2,1,3,0.028184,0.5,12867,24,0,1,1,0,0,0,0,0,3760
12817,12817,2,1,3,0.028184,0.5,12868,24,0,1,1,0,0,0,0,0,3759
12818,12818,2,1,3,0.028184,0.5,12869,24,0,1,1,0,0,0,0,0,3758
12819,12819,2,1,3,0.028184,0.5,12870,24,0,1,1,0,0,0,0,0,3757
12820,12820,2,1,3,0.028184,0.5,12871,24,0,1,1,0,0,0,0,0,3756
12821,12821,2,1,3,0.028184,0.5,12872,24,0.5,1,1.5,0,0,0,0,0,3755
12822,12822,2,1,3,0.028184,0.5,12873,24,0,1,1,0,0,0,0,0,3754
12823,12823,2,1,3,0.028184,0.5,12874,24,0.5,1,1.5,0,0,0,0,0,3753
12824,12824,2,1,3,0.028184,0.5,12875,24,0.5,1,1.5,0,0,0,0,0,3752
12825,12825,2,1,3,0.028184,0.5,12876,24,0.755,1,1.755,0,0,0,0,0,3751
12826,12826,2,1,3,0.028184,0.5,12877,24,0.4,1,1.4,0,0,0,0,0,3750
12827,12827,2,1,3,0.028184,0.5,12878,24,0,1,1,0,0,0,0,0,3749
12828,12828,2,1,3,0.028184,0.5,12879,24,0,1,1,0,0,0,0,0,3748
12829,12829,2,1,3,0.028184,0.5,12880,24,0,1,1,0,0,0,0,0,3747
12830,12830,2,1,3,0.028184,0.5,12881,24,0.755,1,1.755,0,0,0,0,0,3746
12831,12831,2,1,3,0.028184,0.5,12882,24,0.66,1,1.66,0,0,0,0,0,3745
12832,12832,2,1,3,0.028184,0.5,12883,24,0,1,1,0,0,0,0,0,3744
12833,12833,2,1,3,0.028184,0.5,12884,24,0.76,1,1.76,0,0,0,0,0,3743
12834,12834,2,1,3,0.028184,0.5,12885,24,0.76,1,1.76,0,0,0,0,0,3742
12835,12835,2,1,3,0.028184,0.5,12886,24,0,1,1,0,0,0,0,0,3741
12836,12836,2,1,3,0.039123,0.5,12887,24,0.749,1,1.749,0,0,0,0,0,3740
12837,12837,2,13,15,0.039123,0.071429,12888,24,0.01,-10.869,-10.859,1,1,1,1296,0,3739
12838,12838,2,1,3,0.028184,0.5,12889,24,0,1,1,0,0,0,0,0,3738
12839,12839,2,1,3,0.028184,0.5,12890,24,0,1,1,0,0,0,0,0,3737
12840,12840,2,1,3,0.028184,0.5,12891,24,0,1,1,0,0,0,0,0,3736
12841,12841,2,1,3,0.028184,0.5,12892,24,0,1,1,0,0,0,0,0,3735
12842,12842,2,1,3,0.028184,0.5,12893,24,0.131,1,1.131,0,0,0,0,0,3734
12843,12843,2,1,3,0.028184,0.5,12894,24,0,1,1,0,0,0,0,0,3733
12844,12844,2,1,3,0.028184,0.5,12895,24,0,1,1,0,0,0,0,0,3732
12845,12845,2,1,3,0.028184,0.5,12896,24,0,1,1,0,0,0,0,0,3731
12846,12846,2,1,3,0.028184,0.5,12897,24,0,1,1,0,0,0,0,0,3730
12847,12847,2,1,3,0.028184,0.5,12898,24,0,1,1,0,0,0,0,0,3729
12848,12848,2,1,3,0.028184,0.5,12899,24,0,1,1,0,0,0,0,0,3728
12849,12849,2,1,3,0.028184,0.5,12900,24,0,1,1,0,0,0,0,0,3727
12850,12850,2,3,5,0.039123,0.25,12901,24,0,-0.6,-0.6,1,1,1,216,0,3726
12851,12851,2,1,3,0.028184,0.5,12902,24,0,1,1,0,0,0,0,0,3725
12852,12852,2,1,3,0.028184,0.5,12903,24,0.4,1,1.4,0,0,0,0,0,3724
12853,12853,2,2,4,0.039123,0.333333,12904,24,0.1,0,0.1,1,1,1,108,0,3723
12854,12854,2,1,3,0.028184,0.5,12905,24,0,1,1,0,0,0,0,0,3722
12855,12855,2,1,3,0.039123,0.5,12906,24,0.0069,1,1.0069,0,0,0,0,0,3721
12856,12856,2,1,3,0.039123,0.5,12907,24,0.5,1,1.5,0,0,0,0,0,3720
12857,12857,2,1,3,0.039123,0.5,12908,24,0,1,1,0,0,0,0,0,3719
12858,12858,2,1,3,0.025014,0.5,12909,24,0,1,1,0,0,0,0,0,3793
12859,12859,2,1,3,0.025014,0.5,12910,24,0.0001,1,1.0001,0,0,0,0,0,3792
12860,12860,2,1,3,0.025014,0.5,12911,24,0.6505,1,1.6505,0,0,0,0,0,3791
12861,12861,2,1,3,0.025014,0.5,12912,24,0.25,1,1.25,0,0,0,0,0,3790
12862,12862,2,1,3,0.025014,0.5,12913,24,0,1,1,0,0,0,0,0,3789
12863,12863,3,1,4,0.047807,0.333333,12914,24,0,1,1,0,0,0,0,0,3715
12872,12872,2,8,10,0.039123,0.138889,12915,24,0,-0.83373,-0.83373,1,1,1,540,0,3716
12864,12864,2,1,3,0.025014,0.5,12916,24,0,1,1,0,0,0,0,0,3788
12865,12865,2,1,3,0.025014,0.5,12917,24,0,1,1,0,0,0,0,0,3787
12866,12866,2,1,3,0.025014,0.5,12918,24,0,1,1,0,0,0,0,0,3786
12867,12867,2,1,3,0.025014,0.5,12919,24,0.51,1,1.51,0,0,0,0,0,3785
12868,12868,2,1,3,0.025014,0.5,12920,24,0.1155,1,1.1155,0,0,0,0,0,3784
12869,12869,4,1,5,0.08154,0.333333,12921,24,0.00001,1,1.00001,0,0,0,0,0,3714
12870,12870,2,1,3,0.039123,0.5,12922,24,0.5,1,1.5,0,0,0,0,0,3718
12871,12871,2,1,3,0.039123,0.5,12923,24,0,1,1,0,0,0,0,0,3717
12873,12873,2,1,3,0.028184,0.5,12924,24,0.9999,1,1.9999,0,0,0,0,0,3713
12874,12874,2,1,3,0.028184,0.5,12925,24,0.9999,1,1.9999,0,0,0,0,0,3712
12875,12875,2,1,3,0.028184,0.5,12926,24,0.9999,1,1.9999,0,0,0,0,0,3711
12876,12876,2,1,3,0.028184,0.5,12927,24,0,1,1,0,0,0,0,0,3710
12877,12877,3,1,4,0.061917,0.5,12928,24,0,1,1,0,0,0,0,0,3709
12878,12878,3,1,4,0.067957,0.5,12929,24,0,1,1,0,0,0,0,0,3707
12879,12879,2,1,3,0.039123,0.5,12930,24,0.0001,1,1.0001,0,0,0,0,0,3708
12880,12880,2,26,28,0.034225,0.047009,12931,24,0,-20.59166,-20.59166,3,0.621053,0.706215,5656,0,3706
12882,12882,2,1,3,0.024544,0.5,12932,24,0,1,1,0,0,0,0,0,3704
12883,12883,2,1,3,0.024544,0.5,12933,24,0.08,1,1.08,0,0,0,0,0,3703
12884,12884,2,1,3,0.024544,0.5,12934,24,0,1,1,0,0,0,0,0,3702
12885,12885,2,1,3,0.024544,0.5,12935,24,0,1,1,0,0,0,0,0,3701
12886,12886,2,1,3,0.024544,0.5,12936,24,0.99,1,1.99,0,0,0,0,0,3700
12887,12887,2,2,4,0.026332,0.5,12937,24,0,0.585,0.585,1,1,1,0,0,3699
12888,12888,4,1,5,0.064638,0.416667,12938,24,0,1,1,0,0,0,0,0,3683
12903,12903,2,2,4,0.026332,0.5,12939,24,0,0.83,0.83,1,1,1,0,0,3684
12890,12890,2,1,3,0.024544,0.5,12940,24,0.5,1,1.5,0,0,0,0,0,3694
12891,12891,2,1,3,0.024544,0.5,12941,24,0.75,1,1.75,0,0,0,0,0,3693
12892,12892,2,1,3,0.024544,0.5,12942,24,0.75,1,1.75,0,0,0,0,0,3692
12893,12893,3,1,4,0.043697,0.333333,12943,24,0,1,1,0,0,0,0,0,3632
12950,12950,2,11,13,0.026332,0.083333,12944,24,0,-6.7178,-6.7178,1,1,1,964,0,3633
12894,12894,2,1,3,0.024544,0.5,12945,24,0.5,1,1.5,0,0,0,0,0,3691
12895,12895,2,1,3,0.024544,0.5,12946,24,0,1,1,0,0,0,0,0,3690
12896,12896,2,1,3,0.024544,0.5,12947,24,0.51,1,1.51,0,0,0,0,0,3689
12897,12897,2,1,3,0.024544,0.5,12948,24,0,1,1,0,0,0,0,0,3688
12898,12898,3,1,4,0.043697,0.333333,12949,24,0,1,1,0,0,0,0,0,3631
12899,12899,2,1,3,0.024544,0.5,12950,24,0.71,1,1.71,0,0,0,0,0,3687
12900,12900,2,1,3,0.024544,0.5,12951,24,0.5,1,1.5,0,0,0,0,0,3686
12901,12901,3,1,4,0.043697,0.333333,12952,24,0,1,1,0,0,0,0,0,3619
12961,12961,2,2,4,0.026332,0.333333,12953,24,0,0.5,0.5,1,1,1,54,0,3620
12902,12902,2,1,3,0.024544,0.5,12954,24,0.5,1,1.5,0,0,0,0,0,3685
12904,12904,2,3,5,0.024544,0.25,12955,24,0,-1,-1,1,1,1,216,0,3678
12910,12910,2,3,5,0.026332,0.25,12956,24,0,-1,-1,2,0.666667,0.75,428,0,3679
12905,12905,2,1,3,0.024228,0.5,12957,24,0,1,1,0,0,0,0,0,3677
12906,12906,2,1,3,0.024228,0.5,12958,24,0,1,1,0,0,0,0,0,3676
12907,12907,2,3,5,0.026332,0.25,12959,24,0,-1,-1,1,1,1,214,0,3682
12908,12908,2,1,3,0.024544,0.5,12960,24,0,1,1,0,0,0,0,0,3681
12909,12909,2,1,3,0.024544,0.5,12961,24,0,1,1,0,0,0,0,0,3680
12911,12911,2,1,3,0.024544,0.5,12962,24,0,1,1,0,0,0,0,0,3675
12912,12912,2,1,3,0.026332,0.5,12963,24,0.5,1,1.5,0,0,0,0,0,3674
12913,12913,2,5,7,0.026332,0.233333,12964,24,0,-0.66666,-0.66666,1,1,1,107,0,3673
12918,12918,2,6,8,0.026332,0.190476,12965,24,0,-1.17666,-1.17666,1,1,1,214,0,3672
12914,12914,3,1,4,0.043697,0.333333,12966,24,0,1,1,0,0,0,0,0,3671
12915,12915,4,1,5,0.064638,0.416667,12967,24,0.00001,1,1.00001,0,0,0,0,0,3670
12916,12916,4,1,5,0.064638,0.416667,12968,24,0.00001,1,1.00001,0,0,0,0,0,3669
12917,12917,3,1,4,0.043697,0.333333,12969,24,0,1,1,0,0,0,0,0,3668
12919,12919,2,1,3,0.024544,0.5,12970,24,0.49,1,1.49,0,0,0,0,0,3667
12920,12920,2,1,3,0.026332,0.5,12971,24,0,1,1,0,0,0,0,0,3666
12921,12921,2,3,5,0.026332,0.25,12972,24,0,-0.8,-0.8,1,1,1,214,0,3665
12922,12922,2,1,3,0.024544,0.5,12973,24,0,1,1,0,0,0,0,0,3664
12923,12923,2,1,3,0.024544,0.5,12974,24,0.2,1,1.2,0,0,0,0,0,3663
12924,12924,2,1,3,0.026332,0.5,12975,24,0,1,1,0,0,0,0,0,3662
12925,12925,2,1,3,0.026332,0.5,12976,24,0,1,1,0,0,0,0,0,3661
12926,12926,2,1,3,0.026332,0.5,12977,24,0,1,1,0,0,0,0,0,3660
12927,12927,2,1,3,0.026332,0.5,12978,24,0,1,1,0,0,0,0,0,3659
12928,12928,2,1,3,0.026332,0.5,12979,24,0,1,1,0,0,0,0,0,3658
12929,12929,2,2,4,0.026332,0.5,12980,24,0,0.5,0.5,1,1,1,0,0,3657
12930,12930,3,1,4,0.045485,0.5,12981,24,0,1,1,0,0,0,0,0,3656
12931,12931,2,1,3,0.026332,0.5,12982,24,0.49,1,1.49,0,0,0,0,0,3655
12932,12932,2,1,3,0.026332,0.5,12983,24,0,1,1,0,0,0,0,0,3654
12933,12933,2,1,3,0.026332,0.5,12984,24,0,1,1,0,0,0,0,0,3653
12934,12934,2,1,3,0.026332,0.5,12985,24,0,1,1,0,0,0,0,0,3652
12937,12937,2,1,3,0.026332,0.5,12986,24,0,1,1,0,0,0,0,0,3647
12938,12938,2,1,3,0.026332,0.5,12987,24,0.4,1,1.4,0,0,0,0,0,3646
12939,12939,2,1,3,0.026332,0.5,12988,24,0,1,1,0,0,0,0,0,3645
12940,12940,2,3,5,0.026332,0.25,12989,24,0,-1,-1,1,1,1,214,0,3644
12941,12941,2,1,3,0.024544,0.5,12990,24,0,1,1,0,0,0,0,0,3643
12942,12942,2,1,3,0.024544,0.5,12991,24,0,1,1,0,0,0,0,0,3642
12943,12943,2,1,3,0.026332,0.5,12992,24,0.5,1,1.5,0,0,0,0,0,3641
12945,12945,2,1,3,0.024544,0.5,12993,23,0,1,1,0,0,0,0,0,3638
12946,12946,2,1,3,0.024544,0.5,12994,23,0.5,1,1.5,0,0,0,0,0,3637
12947,12947,2,1,3,0.024544,0.5,12995,23,0.59,1,1.59,0,0,0,0,0,3636
12948,12948,2,1,3,0.024544,0.5,12996,23,0.6,1,1.6,0,0,0,0,0,3635
12949,12949,2,1,3,0.024544,0.5,12997,23,0.51,1,1.51,0,0,0,0,0,3634
12951,12951,2,1,3,0.024544,0.5,12998,24,0,1,1,0,0,0,0,0,3630
12952,12952,2,1,3,0.024544,0.5,12999,24,0.0312,1,1.0312,0,0,0,0,0,3629
12953,12953,2,1,3,0.024544,0.5,13000,24,0.251,1,1.251,0,0,0,0,0,3628
12954,12954,2,1,3,0.024544,0.5,13001,24,0,1,1,0,0,0,0,0,3627
12955,12955,2,1,3,0.024544,0.5,13002,24,0.5,1,1.5,0,0,0,0,0,3626
12956,12956,2,1,3,0.024544,0.5,13003,24,0.5,1,1.5,0,0,0,0,0,3625
